																					82165_submitter_file1__IMG1411.JPG	castle	a large building with a clock tower on top of it .
																					82165_submitter_file2__IMG1410.JPG	castle	a large clock tower towering over a city .
																					82165_submitter_file3__IMG1409.JPG	castle	a large building with a clock tower on top of it .
2017-02-18 21:36:37		Y-10, Gila County, Arizona, United States of America				33.62925277777778	 -110.04872777777777														82177_submitter_file1__IMG5645.JPG	envelope	a pair of scissors and a pair of scissors .
2017-02-18 18:51:38		Hartswood Road, Shenfield, Brentwood, Essex, East of England, England, CM14 5AA, UK				51.61173888888889	 0.31253055555555553														82179_submitter_file1__IMG0530.JPG	television, television system	a person standing in front of a window holding a camera .
																					82179_submitter_file2__IMG0570.PNG	laptop, laptop computer	a close up of a person holding a cell phone
																					82179_submitter_file3__IMG0564.PNG	jellyfish	a black and white photo of a clock
2017-02-18 19:09:37		Hartswood Road, Shenfield, Brentwood, Essex, East of England, England, CM14 5AA, UK				51.61148333333333	 0.31269722222222224														82179_submitter_file4__IMG0571.JPG	cinema, movie theater, movie theatre, movie house, picture palace	a view of a building with a clock on the wall .
																					82179_submitter_file5__IMG0566.PNG	notebook, notebook computer	a black and white photo of a black and white photo
2017-02-18 18:58:00		Hartswood Road, Shenfield, Brentwood, Essex, East of England, England, CM14 5AA, UK				51.61161666666667	 0.31253888888888887														82179_submitter_file6__IMG0550.JPG	pool table, billiard table, snooker table	a black and white photo of a person holding a red umbrella
2017-02-18 18:52:25		Hartswood Road, Shenfield, Brentwood, Essex, East of England, England, CM14 5AA, UK				51.61165277777778	 0.3125527777777778														82179_submitter_file7__IMG0535.JPG	television, television system	a laptop computer sitting on top of a desk .
2017-02-18 18:53:29		Hartswood Road, Shenfield, Brentwood, Essex, East of England, England, CM14 5AA, UK				51.61159166666667	 0.31256666666666666														82179_submitter_file8__IMG0540.JPG	nematode, nematode worm, roundworm	a person in the air with a kite
																					82183_submitter_file1__2017218Obj229.jpg	spider web, spider's web	a person on a snowboard in the snow .
																					82186_submitter_file1__DSC0197.JPG	freight car	a train is parked on the train tracks .
																					82187_submitter_file1__Screenshot20170219110257.png	magnetic compass	a white and black clock on a pole
																					82187_submitter_file2__image.png	loudspeaker, speaker, speaker unit, loudspeaker system, speaker system	a plane flying in the air with a sky background
2017-02-18 14:26:23		Census Division No. 5, Saskatchewan, Canada				50.54802222222222	 -101.63503333333334														82189_submitter_file1__IMG0214.JPG	breakwater, groin, groyne, mole, bulwark, seawall, jetty	a person is standing on a bench overlooking the water .
																					82201_submitter_file1__DSCN0291.JPG	flagpole, flagstaff	a large clock tower with a sky background
																					82201_submitter_file2__DSCN0292.JPG	parachute, chute	a plane flying in the sky with a sky background
2017-02-18 14:47:21		County Road PP, Wiladel, Washington County, Colorado, United States of America				39.765477777777775	 -103.01231111111112														82206_submitter_file1__017b.jpg	traffic light, traffic signal, stoplight	a man flying a kite in a blue sky .
2017-02-18 14:47:21		County Road PP, Wiladel, Washington County, Colorado, United States of America				39.765477777777775	 -103.01231111111112														82206_submitter_file2__20170218144720017.jpg	pole	a plane flying in the sky over a building .
																					82211_submitter_file1__20170128PHOTO00000001.jpg	cliff, drop, drop-off	a young man riding a skateboard down a ramp .
																					82212_submitter_file1__ColoradoUFO.jpg	gas pump, gasoline pump, petrol pump, island dispenser	a train traveling over a bridge over a river .
																					82219_submitter_file1__IMG20170216072027.jpg	volcano	a view of a city street from a car .
																					82219_submitter_file2__Screenshot20170220130525.png	menu	a picture of a bunch of different types of scissors .
																					82219_submitter_file3__IMG20170216072110.jpg	pole	a street sign on a pole on a city street
																					82219_submitter_file4__Screenshot20170220130549.png	menu	a man is holding a book in his hand .
																					82220_submitter_file1__IMG6179.JPG	nematode, nematode worm, roundworm	a close up of a traffic light with a sky background
																					82220_submitter_file2__IMG6172.JPG	nematode, nematode worm, roundworm	a group of people standing in the snow holding umbrellas .
																					82220_submitter_file3__IMG6195.JPG	nematode, nematode worm, roundworm	a street light with a red light on it
																					82225_submitter_file1__0219171842.jpg	modem	a close up of a cell phone on a table
																					82225_submitter_file2__0219171843.jpg	modem	a close up of a nintendo wii game system
																					82225_submitter_file3__0219171843a.jpg	iPod	a close up of a keyboard and a mouse
																					82225_submitter_file4__0219171844.jpg	spotlight, spot	a close up of a keyboard and a mouse
																					82225_submitter_file5__0219171845.jpg	loupe, jeweler's loupe	a clock on a wall next to a window .
																					82230_submitter_file1__IMG0283.JPG	beacon, lighthouse, beacon light, pharos	a plane flying over a large body of water .
																					82230_submitter_file2__IMG0284.JPG	balloon	a plane flying over a large body of water .
																					82230_submitter_file5__IMG4771.PNG	volcano	a large white bird flying over a body of water .
																					82231_submitter_file1__Initial.jpg	nematode, nematode worm, roundworm	a person is flying a kite in the sky .
																					82231_submitter_file2__Movingaway.jpg	nematode, nematode worm, roundworm	a large jetliner flying through a cloudy blue sky .
																					82231_submitter_file3__Zoomedinthedistance.jpg	jack-o'-lantern	a large building with a clock on it .
																					82231_submitter_file4__cityview.jpg	volcano	a night time view of a city street .
																					82234_submitter_file1__IMG0154.JPG	envelope	a black and white photo of a person holding a kite .
																					82250_submitter_file1__thumbnail201702212010.33.381.jpg	geyser	a person on a snowboard in the snow .
																					82255_submitter_file1__IMG20170221150847014.jpg	rapeseed	a kite flying in the sky over a field .
																					82258_submitter_file1__received10208716230128332.jpeg	web site, website, internet site, site	a sign that says `` <UNK> '' on the side of a building .
																					82258_submitter_file2__FBIMG1487720228389.jpg	web site, website, internet site, site	a black and white photo of a man in a suit .
																					82258_submitter_file3__20170221150323.jpg	viaduct	a tree in a field with trees in the background
																					82259_submitter_file1__IMG20170221202929.jpg	envelope	a book with a picture of a cat on it .
																					82265_submitter_file1__IMG8608.JPG	flagpole, flagstaff	a kite flying in the sky over a beach .
2017-02-17 17:58:13		Shallcross Lake Road, Greylag, New Castle County, Delaware, 19709, United States of America				39.47955	 -75.68985833333333														82267_submitter_file1__IMG0494.JPG	fireboat	a kite flying in the sky with a sky background
																					82268_submitter_file1__Capturedecran20150424a18.32.38.png	seashore, coast, seacoast, sea-coast	a large body of water with a lot of boats on it
2017-02-21 19:23:01		Liberty County, Texas, United States of America				30.075936111111112	 -94.48555														82278_submitter_file2__IMG2345.JPG	laptop, laptop computer	a black and white photo of a remote control .
2017-02-21 19:20:50		Liberty County, Texas, United States of America				30.075941666666665	 -94.48555														82278_submitter_file3__IMG2073.JPG	nematode, nematode worm, roundworm	a close up of a person holding a cell phone
2017-02-21 19:15:07		Liberty County, Texas, United States of America				30.075869444444443	 -94.48554166666666														82278_submitter_file4__IMG1945.JPG	laptop, laptop computer	a black and white photo of a black and white photo of a black and white clock
2017-02-21 19:18:40		Liberty County, Texas, United States of America				30.07586111111111	 -94.48550277777778														82278_submitter_file5__IMG2011.JPG	laptop, laptop computer	a person holding a black and white striped umbrella .
2017-02-22 19:57:34		Wilber Road, Morey, Jefferson County, Texas, 77622, United States of America				29.86628055555556	 -94.28210555555556														82290_submitter_file2__image.jpeg	traffic light, traffic signal, stoplight	a view of a city street at night .
2017-02-22 19:57:44		Wilber Road, Morey, Jefferson County, Texas, 77622, United States of America				29.86628055555556	 -94.28210555555556														82290_submitter_file3__image.jpeg	cab, hack, taxi, taxicab	a car driving down a street next to a traffic light .
																					82290_submitter_file4__image.jpeg	traffic light, traffic signal, stoplight	a car driving down a street next to a traffic light .
																					82290_submitter_file5__image.png	monitor	a night view of a city street at night .
2017-02-22 19:57:34		Wilber Road, Morey, Jefferson County, Texas, 77622, United States of America				29.86628055555556	 -94.28210555555556														82291_submitter_file2__image.jpeg	traffic light, traffic signal, stoplight	a view of a city street at night .
2017-02-22 19:57:44		Wilber Road, Morey, Jefferson County, Texas, 77622, United States of America				29.86628055555556	 -94.28210555555556														82291_submitter_file3__image.jpeg	cab, hack, taxi, taxicab	a car driving down a street next to a traffic light .
																					82291_submitter_file4__image.jpeg	traffic light, traffic signal, stoplight	a car driving down a street next to a traffic light .
																					82291_submitter_file5__image.png	monitor	a night view of a city street at night .
																					82301_submitter_file2__IMG1326.PNG	traffic light, traffic signal, stoplight	a traffic light on a pole on a city street
																					82301_submitter_file3__IMG1317.PNG	laptop, laptop computer	a black and white photo of a laptop computer .
																					82302_submitter_file1__FBIMG1487908331334.jpg	beacon, lighthouse, beacon light, pharos	a plane flying over a large body of water .
																					82302_submitter_file2__FBIMG1487908318669.jpg	nematode, nematode worm, roundworm	a large passenger jet flying through a cloudy sky .
2017-02-23 19:34:43		5099, Big Canyon Lane, Alder Creek, Sacramento County, California, 95628, United States of America				38.657891666666664	 -121.20682222222223														82304_submitter_file3__201702231934431.jpg	spotlight, spot	a black and white photo of a person on a skateboard .
																					82305_submitter_file1__1006712.JPG	stage	a man is standing in front of a building .
2017-02-23 15:50:04		365, South Ingram Court, Evergreen Farms, New Castle County, Delaware, 19709, United States of America				39.465094444444446	 -75.68885														82307_submitter_file1__IMG0798.JPG	car mirror	a view of a window from a plane window .
2017-02-23 17:48:26		East Manheim Drive, Evergreen Farms, New Castle County, Delaware, 19709, United States of America				39.46651111111112	 -75.69004722222222														82307_submitter_file2__IMG0862.JPG	fountain	a fire hydrant in the middle of a street .
2017-02-23 16:34:11		97, Brick Mill Circle, Evergreen Farms, New Castle County, Delaware, 19709, United States of America				39.466325000000005	 -75.69133055555555														82307_submitter_file3__IMG0820.JPG	flagpole, flagstaff	a plane flying in the sky with a sky background
2017-02-23 17:48:04		East Manheim Drive, Evergreen Farms, New Castle County, Delaware, 19709, United States of America				39.46651111111112	 -75.69004722222222														82307_submitter_file5__IMG0860.JPG	kite	a group of jets flying through a blue sky .
2017-02-23 17:49:10		86, Brick Mill Circle, Evergreen Farms, New Castle County, Delaware, 19709, United States of America				39.46649166666667	 -75.69005555555556														82307_submitter_file6__IMG0863.JPG	warplane, military plane	a plane flying in the sky with a sky background
																					82308_submitter_file2__20170217150141.png	redshank, Tringa totanus	a kite flying in the sky over a body of water .
																					82308_submitter_file3__20170217150325.png	parachute, chute	a kite flying in the sky over a beach .
																					82308_submitter_file4__20170217150205.png	parachute, chute	a bird flying over a body of water .
																					82314_submitter_file1__image.jpeg	seashore, coast, seacoast, sea-coast	a plane flying over a body of water .
																					82314_submitter_file2__image.png	jellyfish	a person flying a kite in a cloudy sky .
																					82335_submitter_file1__IMG0693.JPG	parachute, chute	a blue and white airplane flying in the sky .
																					82337_submitter_file1__DSC02166.JPG	crane	a stop sign on the side of the road .
																					82337_submitter_file2__DSC02167.JPG	minivan	a street scene with cars and a bus .
																					82337_submitter_file3__DSC02168.JPG	flagpole, flagstaff	a street sign on a pole on a city street
																					82337_submitter_file4__UFOPIC.JPG	crane	a street sign on a pole on a city street
2017-01-27 14:44:12		2144, GA 16, Iron Springs Crossroads, Butts County, Georgia, 30233, United States of America				33.28877222222222	 -83.88010277777778														82344_submitter_file1__20170127144412.jpg	volcano	a view of a mountain from a window .
2017-01-27 14:42:24		2145, GA 16, Iron Springs Crossroads, Butts County, Georgia, 30233, United States of America				33.28877222222222	 -83.88009166666667														82344_submitter_file2__20170127144224.jpg	bubble	a man flying through the air while riding a snowboard .
2017-01-27 14:32:17		2181, GA 16, Iron Springs Crossroads, Butts County, Georgia, 30233, United States of America				33.289316666666664	 -83.87818055555556														82344_submitter_file3__20170127143217.jpg	valley, vale	a view of a mountain range with a sky background
																					82349_submitter_file1__ufo.JPG	nematode, nematode worm, roundworm	a group of birds sitting on top of a traffic light .
																					82355_submitter_file1__image.png	church, church building	a view of a clock tower in a city .
																					82355_submitter_file2__image.png	church, church building	a view of a clock tower in a city .
																					82355_submitter_file3__image.png	barn	a view of a clock tower in a city .
																					82358_submitter_file1__20170225231841.jpg	nematode, nematode worm, roundworm	a black and white photo of a street light .
																					82358_submitter_file2__20170225231839.jpg	nematode, nematode worm, roundworm	a black and white photo of a street light .
																					82358_submitter_file3__20170225231837.jpg	nematode, nematode worm, roundworm	a black and white photo of a street light .
																					82365_submitter_file1__20170225203739.jpg	volcano	a group of people flying kites in a park .
																					82365_submitter_file2__Screenshot20170226143105.png	nematode, nematode worm, roundworm	a black and white photo of a person on a skateboard .
																					82365_submitter_file3__20170226112850.jpg	worm fence, snake fence, snake-rail fence, Virginia fence	a park bench sitting in the middle of a park .
																					82365_submitter_file4__Screenshot20170226143225.png	birdhouse	a tree in the middle of a forest .
																					82365_submitter_file5__Screenshot20170226143055.png	nematode, nematode worm, roundworm	a city street at night with a traffic light .
																					82369_submitter_file2__170352657484297219904531615676341n.jpg	grand piano, grand	a group of birds flying in the sky .
																					82369_submitter_file3__170352657484297219904531615676341n2.jpg	grand piano, grand	a group of birds flying in the sky .
																					82369_submitter_file4__170354267484312286569692068546063n.jpg	nematode, nematode worm, roundworm	a group of people flying kites in the sky .
																					82380_submitter_file1__IMG2055.JPG	spotlight, spot	a black and white photo of a man flying a kite .
2017-02-16 19:51:49		East County Road 1950 North, Kings, Coles County, Illinois, 61943, United States of America				39.66148333333333	 -87.96952777777778														82386_submitter_file1__IMG3627.JPG	nematode, nematode worm, roundworm	a person holding a red and black umbrella .
2017-02-16 19:51:57		East County Road 1950 North, Kings, Coles County, Illinois, 61943, United States of America				39.66147222222222	 -87.96951388888888														82386_submitter_file2__IMG3628.JPG	nematode, nematode worm, roundworm	a person holding a red and black umbrella .
2017-02-18 19:51:27		East County Road 1950 North, Kings, Coles County, Illinois, 61943, United States of America				39.661402777777774	 -87.96942777777778														82388_submitter_file1__IMG3644.JPG	nematode, nematode worm, roundworm	a traffic light suspended over a city street .
2017-02-18 19:54:09		East County Road 1950 North, Kings, Coles County, Illinois, 61943, United States of America				39.66146944444444	 -87.96942777777778														82388_submitter_file2__IMG3670.JPG	nematode, nematode worm, roundworm	a close up of a street light with a sky background
2017-02-18 19:54:23		East County Road 1950 North, Kings, Coles County, Illinois, 61943, United States of America				39.66146944444444	 -87.96942777777778														82388_submitter_file3__IMG3673.JPG	laptop, laptop computer	a close up of a person holding a cell phone
2017-02-18 19:54:37		East County Road 1950 North, Kings, Coles County, Illinois, 61943, United States of America				39.66146944444444	 -87.96942777777778														82388_submitter_file4__IMG3677.JPG	nematode, nematode worm, roundworm	a person holding a red and white striped tie .
2017-02-18 19:51:27		East County Road 1950 North, Kings, Coles County, Illinois, 61943, United States of America				39.661402777777774	 -87.96942777777778														82388_submitter_file5__IMG3644.JPG	nematode, nematode worm, roundworm	a traffic light suspended over a city street .
																					82390_submitter_file1__16865066102091886768554518337752226984315338n.jpg	promontory, headland, head, foreland	a man standing on a beach holding a surfboard .
																					82392_submitter_file1__20170227165118.jpg	menu	a group of birds sitting on top of a roof .
2017-02-22 18:16:39		2821, Dripping Springs Road, Oil City, Barren County, Kentucky, 42141, United States of America				37.03296666666667	 -85.98438888888889														82393_submitter_file2__IMG0630.JPG	volcano	a person is flying a kite in the sky .
																					82398_submitter_file1__201702260952121.jpg	spotlight, spot	a view of a plane flying in the sky .
2017-02-27 23:47:43		Ruta 14 Brigadier General Venancio Flores, Soriano, Uruguay				-33.25556944444445	 -57.396166666666666														82398_submitter_file2__201702272347432.jpg	window screen	a black and white photo of a bird flying over a building .
																					82399_submitter_file1__IMG20160806210558702.jpg	kite	a plane flying in the sky with a sky background
																					82399_submitter_file2__IMG20160806210702166.jpg	nematode, nematode worm, roundworm	a large white bird flying over a body of water .
																					82399_submitter_file3__IMG20160806210703841.jpg	nematode, nematode worm, roundworm	a bird flying over a body of water .
																					82407_submitter_file1__downsized0724161535a.jpg	solar dish, solar collector, solar furnace	a view of a mountain range from a plane .
																					82407_submitter_file2__0724161535.jpg	geyser	a plane flying in the sky over a mountain .
																					82410_submitter_file1__IMG0246.JPG	lakeside, lakeshore	a group of cars parked on the side of the road .
																					82411_submitter_file1__received427525590923562.jpeg	planetarium	a view of a city street from a train .
																					82411_submitter_file2__received427525614256893.jpeg	photocopier	a person is taking a picture of a bus .
																					82421_submitter_file1__20170124074744.jpg	broom	a traffic light sitting on the side of a road .
																					82424_submitter_file1__201702251912191488071593124.jpg	volcano	a black and white photo of a person flying a kite
																					82424_submitter_file2__201702251912091488071592725.jpg	bulletproof vest	a black and white photo of a man flying a kite .
																					82430_submitter_file1__UFO1.jpg	seashore, coast, seacoast, sea-coast	a couple of animals that are in the grass .
																					82430_submitter_file2__UFO1b.jpg	seashore, coast, seacoast, sea-coast	a couple of animals that are in the grass .
																					82430_submitter_file3__UFO2.jpg	lakeside, lakeshore	a large body of water with a bridge in the background .
																					82443_submitter_file2__20170225230319.png	solar dish, solar collector, solar furnace	a large jetliner flying over a large body of water .
																					82446_submitter_file1__IMG20170227040926097.jpg	baseball	a person is flying a kite in the air .
																					82446_submitter_file2__IMG20170227040946474.jpg	nematode, nematode worm, roundworm	a black and white photo of a kite flying in the sky .
																					82446_submitter_file3__IMG20170222202545399.jpg	cardigan	a close up of a remote control on a table
																					82446_submitter_file4__telescope1488155976950.jpg	nematode, nematode worm, roundworm	a clock tower with a sky in the background
																					82446_submitter_file5__IMG20170227040903802.jpg	hard disc, hard disk, fixed disk	a close up of a person holding a cell phone
																					82448_submitter_file1__PicsArt030212.32.09.jpg	traffic light, traffic signal, stoplight	a traffic light on a city street at night
																					82457_submitter_file1__FBIMG1488517796076.jpg	barn	a stop sign on the side of a snowy hill .
																					82457_submitter_file2__FBIMG1488517806873.jpg	car mirror	a view of a street from a plane .
																					82457_submitter_file3__FBIMG1488517814026.jpg	menu	a stop sign with a sign on it
																					82457_submitter_file4__FBIMG1488517788982.jpg	car mirror	a stop sign on the side of the road .
																					82461_submitter_file1__IMG2107.PNG	envelope	a pair of scissors and a pair of scissors .
2017-03-03 17:30:54		Gavermolenstraat, Belsele, Sint-Niklaas, Oost-Vlaanderen, Vlaanderen, 9111, België / Belgique / Belgien				51.15	 4.093055555555555														82468_submitter_file1__20170303173054.jpg	castle	a view of a city street from a train .
2017-03-03 17:30:52		Gavermolenstraat, Belsele, Sint-Niklaas, Oost-Vlaanderen, Vlaanderen, 9111, België / Belgique / Belgien				51.15	 4.093055555555555														82468_submitter_file2__20170303173052.jpg	castle	a train traveling down tracks next to a forest .
2017-02-20 14:52:08		Partido de La Costa, Bs. As., Argentina				-36.002202777777775	 -56.45882777777778														82469_submitter_file1__IMG20170220145208910.jpg	lakeside, lakeshore	a kite flying in the sky with a sky background
2017-02-20 14:51:00		Partido de La Costa, Bs. As., Argentina				-36.002202777777775	 -56.45882777777778														82469_submitter_file2__IMG20170220145100540.jpg	lakeside, lakeshore	a bird perched on top of a tree .
																					82481_submitter_file1__IMG7697.JPG	church, church building	a kite flying in the sky over a city .
																					82481_submitter_file2__IMG7698.JPG	church, church building	a black and white photo of a clock tower .
																					82494_submitter_file4__IMG0504.PNG	nematode, nematode worm, roundworm	a dark night sky with a clock tower .
																					82494_submitter_file5__IMG0506.PNG	jack-o'-lantern	a dark night sky with a lit up clock .
																					82502_submitter_file1__IMG0058.JPG	doormat, welcome mat	a person holding a pair of scissors in their hands .
																					82504_submitter_file1__IMG0476.JPG	barn	a view of a beach with a large body of water .
																					82504_submitter_file2__IMG0475.JPG	barn	a view of a river with a bridge in the background .
																					82519_submitter_file1__jcbufosighting1.png	Petri dish	a group of kites flying in the sky .
																					82519_submitter_file2__jcbufosighting2.png	sea snake	a group of birds flying in the sky .
																					82520_submitter_file1__lbermudezufosighting1.png	espresso	a close up of a pair of scissors
																					82521_submitter_file1__20170303145727facepixelized.jpg	trench coat	a woman in a blue shirt and a pink tie
																					82525_submitter_file1__auroralopesufosighting1.png	Petri dish	a bunch of colorful kites in the air
																					82525_submitter_file2__auroralopezufosighting2.png	ping-pong ball	a pair of black and white shoes on a white surface .
																					82529_submitter_file1__joseacostaufosighting.png	strainer	a close up of a cat on a table
																					82530_submitter_file1__pedroalonzoufosighting.png	digital clock	a person holding a black and white umbrella .
																					82532_submitter_file1__petelopezufosighting.png	nematode, nematode worm, roundworm	a close up of a person holding a pair of scissors
																					82534_submitter_file1__image.jpeg	bow	a person holding a surf board on a beach
																					82535_submitter_file1__eddieufosighting.png	strainer	a close up of a vase with flowers in it
																					82536_submitter_file1__2UFOs0603171950Illustration.png	spider web, spider's web	a black and white photo of a clock on a wall
																					82538_submitter_file1__20170304194508.jpg	traffic light, traffic signal, stoplight	a car driving down a street next to a traffic light .
																					82553_submitter_file1__engineeringnewlocation.jpg	microphone, mike	a close up of a pair of scissors
																					82556_submitter_file1__soucoupecedric.jpg	envelope	a man holding a skateboard in his hands .
2017-03-07 11:03:14		Wawona Road, Wawona, Mariposa County, California, United States of America				37.65626388888889	 -119.7161														82559_submitter_file1__0307171103cHDR.jpg	fountain	a man is flying through the air while riding a snowboard .
2017-03-07 11:03:11		Wawona Road, Wawona, Mariposa County, California, United States of America				37.65626666666667	 -119.71611388888888														82559_submitter_file2__0307171103bHDR.jpg	fountain	a man is flying through the air on a surfboard
2017-03-07 11:03:06		Wawona Road, Wawona, Mariposa County, California, United States of America				37.6563	 -119.71613333333333														82559_submitter_file3__0307171103aHDR.jpg	fountain	a person is riding a jet ski in the water .
2017-03-07 11:03:00		Henness Ridge Drive, Yosemite West, Mariposa County, California, United States of America				37.64624166666667	 -119.7058138888889														82559_submitter_file4__0307171103HDR.jpg	fountain	an airplane flying over a body of water .
																					82564_submitter_file1__3.JPG	bald eagle, American eagle, Haliaeetus leucocephalus	a bird flying in the sky over a mountain .
																					82564_submitter_file2__2.jpg	airship, dirigible	a kite flying in the sky with a sky background
																					82578_submitter_file1__OvniUFOSaintDenisMoufiaRunionle5janvier2017.jpg	nematode, nematode worm, roundworm	a black and white photo of a computer keyboard .
																					82592_submitter_file2__IMG0151.PNG	parachute, chute	a large jetliner flying through a cloudy blue sky .
																					82592_submitter_file5__IMG0154.PNG	kite	a kite flying in the sky with a sky background
																					82593_submitter_file1__IMG7677.JPG	seashore, coast, seacoast, sea-coast	a group of people standing on top of a sandy beach .
																					82593_submitter_file2__IMG7678.JPG	airship, dirigible	a person flying a kite in a field .
																					82593_submitter_file3__IMG7679.JPG	airship, dirigible	a kite flying in the sky with a sky background
		River Road, Peterborough, Ontario, K9J 6X5, Canada				44.38361111111111	 -78.27527777777777														82604_submitter_file3__20170227192007.jpg	nematode, nematode worm, roundworm	a clock tower with a sky in the background
2017-02-27 19:11:45		River Road, Peterborough, Ontario, K9J 6X5, Canada				44.38361111111111	 -78.27472222222222														82604_submitter_file4__20170227191145.jpg	spotlight, spot	a view of a city skyline from a plane .
2017-02-27 19:11:46		River Road, Peterborough, Ontario, K9J 6X5, Canada				44.38361111111111	 -78.27472222222222														82604_submitter_file5__20170227191146.jpg	spotlight, spot	a person is flying a kite in the sky .
																					82610_submitter_file1__IMG0341.JPG	volcano	a giraffe standing on a lush green hillside .
																					82615_submitter_file1__DSC0098.JPG	tennis ball	a baseball bat in the middle of a baseball field .
																					82615_submitter_file2__DSC0096.JPG	balloon	a kite flying in the air with a sky background
																					82615_submitter_file3__DSC0097.JPG	great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias	a plane flying in the sky with a sky background
																					82615_submitter_file4__DSC0098.JPG	tennis ball	a baseball bat in the middle of a baseball field .
																					82615_submitter_file5__DSC0086.JPG	matchstick	a tennis ball is in the air on a court .
																					82617_submitter_file1__20170304174559.jpg	flagpole, flagstaff	a view of a city street from a distance .
																					82619_submitter_file1__AvistamentoUfoTerraodeCasaItu12032017s445damanh01.jpg	ping-pong ball	a close up of a person holding a kite
																					82619_submitter_file2__AvistamentoUfoTerraodeCasaItu12032017s445damanh02.jpg	ping-pong ball	a kite flying in a blue sky with clouds
																					82619_submitter_file3__AvistamentoUfoTerraodeCasaItu12032017s445damanh03.jpg	spotlight, spot	a kite flying in the sky with a sky background
																					82619_submitter_file4__AvistamentoUfoTerraodeCasaItu12032017s445damanh04.jpg	spotlight, spot	a group of planes flying in the sky .
																					82619_submitter_file5__AvistamentoUfoTerraodeCasaItu12032017s445damanh05.jpg	matchstick	a group of kites flying in a blue sky .
																					82620_submitter_file1__1489379127104183991351.jpg	walking stick, walkingstick, stick insect	a man holding a camera in front of a mirror .
																					82638_submitter_file1__IMG9421.JPG	spotlight, spot	a traffic light sitting on the side of a road .
																					82638_submitter_file2__IMG9416.JPG	barn	a bench in the middle of a forest .
																					82638_submitter_file3__IMG9413.JPG	volcano	a view of a mountain range from a plane .
																					82638_submitter_file5__IMG9414.JPG	hammerhead, hammerhead shark	a large jetliner flying through a cloudy sky .
																					82639_submitter_file4__2017020921.10.02hhhggffhhgggff.jpg	gong, tam-tam	a clock tower in the middle of a city .
																					82645_submitter_file1__20170123081245.jpg	promontory, headland, head, foreland	a plane flying over a large body of water .
																					82653_submitter_file1__139.jpg	airship, dirigible	a kite flying in the sky over a city .
																					82653_submitter_file2__140.jpg	airship, dirigible	a red bench sitting in front of a building .
																					82659_submitter_file5__1.jpg	palace	a city street at night with a traffic light .
																					82659_submitter_file6__2.jpg	castle	a view of a city street from a building .
																					82659_submitter_file7__5c.jpg	ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin	a view of a city street at night .
																					82659_submitter_file8__4c.jpg	airship, dirigible	a view of a city street from a building .
																					82662_submitter_file1__RSCN0386.JPG	nematode, nematode worm, roundworm	a close up of a bird flying in the sky
																					82662_submitter_file2__RSCN04102.JPG	spotlight, spot	a close up of a person holding a remote
																					82662_submitter_file3__RSCN0711.JPG	nematode, nematode worm, roundworm	a person is standing on a street corner
																					82663_submitter_file1__received1339683942765250.jpeg	space shuttle	a red and white plane flying in the sky
																					82664_submitter_file1__Screenshot20170212035939.png	web site, website, internet site, site	a white plate with a piece of cake on it .
																					82664_submitter_file2__Screenshot20170207223101.png	lakeside, lakeshore	a person is standing on a surfboard in the water .
2017-03-17 00:22:23		I 90;MT 200, Missoula, Missoula County, Montana, 59702, United States of America				46.869369444444445	 -113.9807888888889														82673_submitter_file1__IMG1112.JPG	menu	a pair of scissors sitting on top of a table .
																					82678_submitter_file1__CielMagog001.JPG	lampshade, lamp shade	a clock on the wall of a building .
2017-03-14 21:57:45		Volente, Travis County, Texas, 78713, United States of America				30.454269444444442	 -97.89079722222223														82679_submitter_file1__20170314215745.jpg	fountain	a person is riding a skateboard on a ramp .
																					82714_submitter_file1__2DSC2925.JPG	steel arch bridge	a view of a street with a clock tower in the background .
																					82714_submitter_file2__1DSC2924.JPG	crane	a group of people flying kites in a cloudy sky .
																					82714_submitter_file3__ScreenShot20170319at10.04.33AM.png	menu	a collage of photos with a sign and a clock
																					82714_submitter_file4__ScreenShot20170318at11.17.05PM.png	grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus	a person riding a surf board on a wave
																					82714_submitter_file5__ScreenShot20170318at11.17.33PM.png	dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk	a small airplane flying through a blue sky .
2016-08-20 17:15:25		Belden Corners Road, Lotville, Town of Oppenheim, Fulton County, New York, United States of America				43.107216666666666	 -74.69785277777778														82715_submitter_file2__IMG2472.JPG	rapeseed	a group of people flying kites in a field .
																					82717_submitter_file1__DrawOnPhoto1477404431094.png	bubble	a person flying a kite in a field .
																					82717_submitter_file2__DrawOnPhoto1477404395255.png	tile roof	a large building with a large clock tower .
		Essex, Page County, Iowa, 51638, United States of America				40.83444444444444	 -95.29555555555555														82718_submitter_file1__20170319165318.jpg	fountain	a man flying through the air while riding a skateboard .
		Essex, Page County, Iowa, 51638, United States of America				40.83444444444444	 -95.29555555555555														82718_submitter_file2__20170319165321.jpg	fountain	a person on a skateboard in the air .
		Essex, Page County, Iowa, 51638, United States of America				40.83444444444444	 -95.29555555555555														82718_submitter_file3__20170319165324.jpg	fountain	a person on a snowboard in the air .
